report_date,city,state,season,product_name,campaign_name,adset_name,orders_7d,attributed_revenue,effective_city_spend,roas,opportunity_score,recommended_action,budget_modifier,broad_discovery_flag,reason
2026-06-23,Kolkata,West Bengal,Monsoon,WildTrail Boots,TH-068-WILD-31JAN,Urban Pet Parents,1,2117.8,0.0,0.0,46.25,HOLD,1.0,0,"Opportunity score 46, ROAS 0.00x — no decisive signal. Weather=RAIN_EMERGING. Maintain current budget."
2026-06-23,mumbai,Maharashtra,,FetchNova UFO Ball | Bounce-Spin Toy | Smart Play for Active Dogs,TH-198-UFOBALL-01JUNE,ICP Pet Parents,1,846.61,520.14,1.6277,46.14,HOLD,1.0,0,"Opportunity score 46, ROAS 1.63x — no decisive signal. Weather=RAIN_ACTIVE. Maintain current budget."
2026-06-23,East Godavari,Andhra Pradesh,All Seasons,DuckDash Treat Toy,TH-385-DUCKTOY-16JUNE-DOG,Urban Pet Parents,1,846.61,713.95,1.1858,45.93,HOLD,1.0,1,"Opportunity score 46, ROAS 1.19x — no decisive signal. Weather=UNKNOWN. Maintain current budget."
2026-06-23,Kolkata Metro Region,West Bengal,All Seasons,DuckDash Treat Toy,TH-385-DUCKTOY-16JUNE-DOG,Urban Pet Parents,1,846.61,1582.44,0.535,45.88,HOLD,1.0,1,"Opportunity score 46, ROAS 0.54x — no decisive signal. Maintain current budget."
2026-06-23,Almora,Uttarakhand,All Seasons,DuckDash Treat Toy,TH-385-DUCKTOY-16JUNE-DOG,Urban Pet Parents,1,846.61,1582.44,0.535,45.88,HOLD,1.0,1,"Opportunity score 46, ROAS 0.54x — no decisive signal. Maintain current budget."
2026-06-23,Raipur,Chhattisgarh,All Seasons,TangleGuard Leash,TH-152-TANGLELEASH-11JUNE-ADV+,Broad Advantage+,1,1821.19,1559.38,1.1679,45.84,HOLD,1.0,1,"Opportunity score 46, ROAS 1.17x — no decisive signal. Weather=UNKNOWN. Maintain current budget."
2026-06-23,Noida,Uttar Pradesh,,FetchNova UFO Ball | Bounce-Spin Toy | Smart Play for Active Dogs,TH-198-UFOBALL-01JUNE,ICP Pet Parents,2,1693.22,1014.74,1.6686001,45.84,HOLD,1.0,0,"Opportunity score 46, ROAS 1.67x — no decisive signal. Weather=HEAT_HIGH. Maintain current budget."
2026-06-23,Kanchipuram,Tamil Nadu,All Seasons,TangleGuard Leash,TH-152-TANGLELEASH-11JUNE-ADV+,Broad Advantage+,1,1821.19,1559.38,1.1679,45.84,HOLD,1.0,1,"Opportunity score 46, ROAS 1.17x — no decisive signal. Weather=UNKNOWN. Maintain current budget."
2026-06-23,East Khasi Hills,Meghalaya,All Seasons,DuckDash Treat Toy,TH-385-DUCKTOY-16JUNE-CAT,Cat Lover,1,916.51,793.34,1.1553,45.78,HOLD,1.0,1,"Opportunity score 46, ROAS 1.16x — no decisive signal. Weather=UNKNOWN. Maintain current budget."
2026-06-23,Mumbai Subueban,Maharashtra,,FlutterPlay Toy | Interactive Cat Toy | Boredom-Breaking Indoor Play,TH-385-DUCKTOY-16JUNE-CAT,Cat Lover,1,1609.33,649.34,2.4784,45.54,HOLD,1.0,1,"Opportunity score 46, ROAS 2.48x — no decisive signal. Maintain current budget."
2026-06-23,Gurugram,Haryana,,LumenPool Bed – Cooling Water Bed for Dogs & Cats with Floating Toys | Foldable | Stress-Relieving,TH-348-FUSIONHARNESS-17JUNE-ADV+,Broad Advantage+,1,1886.69,653.02,2.8892,45.45,HOLD,1.0,1,"Opportunity score 45, ROAS 2.89x — no decisive signal. Weather=UNKNOWN. Maintain current budget."
2026-06-23,Raigarh(Mh),Maharashtra,All Seasons,DuckDash Treat Toy,TH-385-DUCKTOY-16JUNE-DOG,Urban Pet Parents,1,1100.85,1016.81,1.0827,45.41,HOLD,1.0,1,"Opportunity score 45, ROAS 1.08x — no decisive signal. Weather=UNKNOWN. Maintain current budget."
2026-06-23,gurgaon,Haryana,All Seasons,DuckDash Treat Toy,TH-385-DUCKTOY-16JUNE-CAT,Cat Lover,1,846.61,793.34,1.0671,45.34,HOLD,1.0,1,"Opportunity score 45, ROAS 1.07x — no decisive signal. Weather=UNKNOWN. Maintain current budget."
2026-06-23,WEST,Delhi,All Seasons,DuckDash Treat Toy,TH-385-DUCKTOY-16JUNE-CAT,Cat Lover,1,846.62,793.34,1.0672,45.34,HOLD,1.0,1,"Opportunity score 45, ROAS 1.07x — no decisive signal. Weather=UNKNOWN. Maintain current budget."
2026-06-23,Dhanbad,Jharkhand,All Seasons,DuckDash Treat Toy,TH-385-DUCKTOY-16JUNE-CAT,Cat Lover,1,846.61,793.34,1.0671,45.34,HOLD,1.0,1,"Opportunity score 45, ROAS 1.07x — no decisive signal. Weather=UNKNOWN. Maintain current budget."
2026-06-23,North Goa,Goa,All Seasons,MistCalm Brush,TH-287-MISTCALMBRUSH-19JUNE,ICP Pet Parents,1,1100.85,1062.19,1.0364,45.18,HOLD,1.0,1,"Opportunity score 45, ROAS 1.04x — no decisive signal. Weather=UNKNOWN. Maintain current budget."
2026-06-23,MUMBAI,Maharashtra,,FetchNova UFO Ball | Bounce-Spin Toy | Smart Play for Active Dogs,TH-198-UFOBALL-01JUNE,ICP Pet Parents,1,846.61,494.6,1.7117,45.13,HOLD,1.0,0,"Opportunity score 45, ROAS 1.71x — no decisive signal. Weather=RAIN_ACTIVE. Maintain current budget."
2026-06-23,Bangalore,Karnataka,All Seasons,TangleGuard Leash,TH-152-TANGLELEASH-11JUNE-ADV+,Broad Advantage+,1,1821.19,1810.75,1.0058,45.03,HOLD,1.0,1,"Opportunity score 45, ROAS 1.01x — no decisive signal. Weather=UNKNOWN. Maintain current budget."
2026-06-23,Ahmedabad,Gujarat,Monsoon,Paw Cleanser 500ml,TH-336-PAWTECH-11JUNE-CR,Broad Advantage+,1,0.0,1039.38,0.0,45.0,HOLD,1.0,1,"Opportunity score 45, ROAS 0.00x — no decisive signal. Maintain current budget."
2026-06-23,Thane,Maharashtra,,FetchNova UFO Ball | Bounce-Spin Toy | Smart Play for Active Dogs,TH-198-UFOBALL-01JUNE,ICP Pet Parents,4,1693.22,1193.43,1.4188,44.73,HOLD,1.0,0,"Opportunity score 45, ROAS 1.42x — no decisive signal. Maintain current budget."
2026-06-23,pune,Maharashtra,,Ave Walk Harness Set | All-Day Comfort Walk Set with Leash & Collar,DOG HARNESS-CTL-19JUNE,Urban Pet Parent,1,1439.83,1076.29,1.3378,44.69,HOLD,1.0,0,"Opportunity score 45, ROAS 1.34x — no decisive signal. Weather=RAIN_ACTIVE. Maintain current budget."
2026-06-23,Jammu,Jammu and Kashmir,All Seasons,DuckDash Treat Toy,TH-385-DUCKTOY-16JUNE-CAT,Cat Lover,1,1100.85,1180.88,0.9322,44.66,HOLD,1.0,1,"Opportunity score 45, ROAS 0.93x — no decisive signal. Weather=UNKNOWN. Maintain current budget."
2026-06-23,East Khasi Hills,Meghalaya,All Seasons,PocketPup Tote,TH-054-TOTE-19JUNE,ICP Pet Parent,1,1375.23,688.13,1.9985,44.66,HOLD,1.0,1,"Opportunity score 45, ROAS 2.00x — no decisive signal. Maintain current budget."
2026-06-23,North 24 Parganas,West Bengal,All Seasons,PocketPup Tote,TH-054-TOTE-19JUNE,ICP Pet Parent,1,1270.34,1009.49,1.2584,44.54,HOLD,1.0,1,"Opportunity score 45, ROAS 1.26x — no decisive signal. Weather=RAIN_EMERGING. Maintain current budget."
2026-06-23,Bhopal,Madhya Pradesh,All Seasons,PocketPup Tote,TH-054-TOTE-19JUNE,ICP Pet Parent,1,1270.34,1009.49,1.2584,44.54,HOLD,1.0,1,"Opportunity score 45, ROAS 1.26x — no decisive signal. Weather=RAIN_EMERGING. Maintain current budget."
2026-06-23,Bengaluru,Karnataka,,FetchNova UFO Ball | Bounce-Spin Toy | Smart Play for Active Dogs,TH-198-UFOBALL-01JUNE,ICP Pet Parents,9,5079.66,3487.11,1.4567,44.41,HOLD,1.0,1,"Opportunity score 44, ROAS 1.46x — no decisive signal. Maintain current budget."
2026-06-23,South Andaman,Andaman and Nicobar Islands,,Zoomie Boots – Secure Fit with Zipper & Strap | All-Terrain Paw Safety,TH-012-SNUGBOO-19JUN,Urban Pet Parent,1,1008.26,444.91,2.2662,44.26,HOLD,1.0,1,"Opportunity score 44, ROAS 2.27x — no decisive signal. Maintain current budget."
2026-06-23,West Godavari,Andhra Pradesh,All Seasons,DuckDash Treat Toy,TH-385-DUCKTOY-16JUNE-CAT,Cat Lover,1,846.61,1059.08,0.7994,44.0,HOLD,1.0,1,"Opportunity score 44, ROAS 0.80x — no decisive signal. Weather=UNKNOWN. Maintain current budget."
2026-06-23,North Goa,Goa,All Seasons,DuckDash Treat Toy,TH-385-DUCKTOY-16JUNE-CAT,Cat Lover,1,846.61,1059.08,0.7994,44.0,HOLD,1.0,1,"Opportunity score 44, ROAS 0.80x — no decisive signal. Weather=UNKNOWN. Maintain current budget."
2026-06-23,Mumbai  North,Maharashtra,All Seasons,DuckDash Treat Toy,TH-385-DUCKTOY-16JUNE-CAT,Cat Lover,1,846.61,1059.08,0.7994,44.0,HOLD,1.0,1,"Opportunity score 44, ROAS 0.80x — no decisive signal. Weather=UNKNOWN. Maintain current budget."
2026-06-23,North West Delhi,Delhi,All Seasons,PocketPup Tote,TH-054-TOTE-19JUNE,ICP Pet Parent,1,1270.34,688.13,1.8461,43.74,HOLD,1.0,1,"Opportunity score 44, ROAS 1.85x — no decisive signal. Maintain current budget."
2026-06-23,North Goa,Goa,All Seasons,PocketPup Tote,TH-054-TOTE-19JUNE,ICP Pet Parent,1,1270.34,688.13,1.8461,43.74,HOLD,1.0,1,"Opportunity score 44, ROAS 1.85x — no decisive signal. Maintain current budget."
2026-06-23,Gurgaon,Haryana,All Seasons,PocketPup Tote,TH-054-TOTE-19JUNE,ICP Pet Parent,1,1270.34,688.13,1.8461,43.74,HOLD,1.0,1,"Opportunity score 44, ROAS 1.85x — no decisive signal. Maintain current budget."
2026-06-23,Kolkata,West Bengal,,FetchNova UFO Ball | Bounce-Spin Toy | Smart Play for Active Dogs,TH-198-UFOBALL-01JUNE,ICP Pet Parents,3,1693.22,1286.46,1.3162,43.69,HOLD,1.0,0,"Opportunity score 44, ROAS 1.32x — no decisive signal. Weather=RAIN_EMERGING. Maintain current budget."
2026-06-23,Thrissur,Kerala,All Seasons,DuckDash Treat Toy,TH-385-DUCKTOY-16JUNE-DOG,Urban Pet Parents,1,846.61,1165.55,0.7264,43.63,HOLD,1.0,1,"Opportunity score 44, ROAS 0.73x — no decisive signal. Weather=UNKNOWN. Maintain current budget."
2026-06-23,Pondicherry,Tamil Nadu,All Seasons,DuckDash Treat Toy,TH-385-DUCKTOY-16JUNE-DOG,Urban Pet Parents,1,846.61,1165.55,0.7264,43.63,HOLD,1.0,1,"Opportunity score 44, ROAS 0.73x — no decisive signal. Weather=UNKNOWN. Maintain current budget."
2026-06-23,DEHRADUN,Uttarakhand,All Seasons,ZenLick Dog Food Mat,TH-198-UFOBALL-01JUNE,Urban Pet Parent,1,677.12,1022.75,0.6621,43.31,HOLD,1.0,1,"Opportunity score 43, ROAS 0.66x — no decisive signal. Weather=UNKNOWN. Maintain current budget."
2026-06-23,Rangareddy,Telangana,All Seasons,TangleGuard Leash,TH-152-TANGLELEASH-11JUNE-ADV+,Broad Advantage+,1,2541.53,3937.24,0.6455,43.23,HOLD,1.0,1,"Opportunity score 43, ROAS 0.65x — no decisive signal. Weather=UNKNOWN. Maintain current budget."
2026-06-23,Ahmedabad,Gujarat,Monsoon,Paw Cleanser 500ml,TH-336-PAWTECH-11JUNE-CR,Broad Advantage+,1,0.0,1039.38,0.0,43.07,HOLD,1.0,1,"Opportunity score 43, ROAS 0.00x — no decisive signal. Weather=HEAT_HIGH. Maintain current budget."
2026-06-23,Varanasi,Uttar Pradesh,All Seasons,DuckDash Treat Toy,TH-385-DUCKTOY-16JUNE-DOG,ICP Pet Parents,1,846.61,1388.59,0.6097,43.05,HOLD,1.0,1,"Opportunity score 43, ROAS 0.61x — no decisive signal. Weather=UNKNOWN. Maintain current budget."
2026-06-23,New Delhi,Delhi,,FetchNova UFO Ball | Bounce-Spin Toy | Smart Play for Active Dogs,TH-198-UFOBALL-01JUNE,ICP Pet Parents,2,846.62,520.14,1.6277,43.05,HOLD,1.0,1,"Opportunity score 43, ROAS 1.63x — no decisive signal. Maintain current budget."
2026-06-23,New Delhi,Delhi,,FetchNova UFO Ball | Bounce-Spin Toy | Smart Play for Active Dogs,TH-198-UFOBALL-01JUNE,ICP Pet Parents,2,846.62,520.14,1.6277,42.88,HOLD,1.0,1,"Opportunity score 43, ROAS 1.63x — no decisive signal. Weather=HEAT_HIGH. Maintain current budget."
2026-06-23,Hyderabad,Telangana,,FetchNova UFO Ball | Bounce-Spin Toy | Smart Play for Active Dogs,TH-198-UFOBALL-01JUNE,ICP Pet Parents,3,1693.22,1160.23,1.4593999,42.76,HOLD,1.0,1,"Opportunity score 43, ROAS 1.46x — no decisive signal. Maintain current budget."
2026-06-23,Kolkata Metro Region,West Bengal,All Seasons,DuckDash Treat Toy,TH-385-DUCKTOY-16JUNE-DOG,Urban Pet Parents,1,846.61,1582.44,0.535,42.68,HOLD,1.0,1,"Opportunity score 43, ROAS 0.54x — no decisive signal. Weather=UNKNOWN. Maintain current budget."
2026-06-23,Almora,Uttarakhand,All Seasons,DuckDash Treat Toy,TH-385-DUCKTOY-16JUNE-DOG,Urban Pet Parents,1,846.61,1582.44,0.535,42.68,HOLD,1.0,1,"Opportunity score 43, ROAS 0.54x — no decisive signal. Weather=UNKNOWN. Maintain current budget."
2026-06-23,LUCKNOW,Uttar Pradesh,All Seasons,DuckDash Treat Toy,TH-385-DUCKTOY-16JUNE-DOG,Urban Pet Parents,1,846.61,1016.81,0.8326,42.66,HOLD,1.0,0,"Opportunity score 43, ROAS 0.83x — no decisive signal. Maintain current budget."
2026-06-23,Bengaluru,Karnataka,,FetchNova UFO Ball | Bounce-Spin Toy | Smart Play for Active Dogs,TH-198-UFOBALL-01JUNE,ICP Pet Parents,9,5079.66,3487.11,1.4567,42.57,HOLD,1.0,1,"Opportunity score 43, ROAS 1.46x — no decisive signal. Weather=UNKNOWN. Maintain current budget."
2026-06-23,pune,Maharashtra,Monsoon,DrizzleCape,DOG HARNESS-CTL-19JUNE,Urban Pet Parent,1,1948.31,1076.29,1.8102,42.53,HOLD,1.0,0,"Opportunity score 43, ROAS 1.81x — no decisive signal. Maintain current budget."
2026-06-23,Chennai,Tamil Nadu,,"ChillSip Bowl – Cooling Pet Water Bowl for Fresh, Hydrated Days",TH-373-STILLSPRING-17JUNE-CS,Cat Lover,2,1270.34,1484.0,0.856,42.47,HOLD,1.0,0,"Opportunity score 42, ROAS 0.86x — no decisive signal. Maintain current budget."
2026-06-23,Gurgaon,Haryana,,"ZoomiChase Toy – Smart Motion Chase Toy for Curious, Active Pets",TH-385-DUCKTOY-16JUNE-CAT,Cat Lover,1,1270.34,649.34,1.9563999,42.4,HOLD,1.0,1,"Opportunity score 42, ROAS 1.96x — no decisive signal. Maintain current budget."
2026-06-23,Gurgaon,Haryana,,LaserPlay Collar | Active Chase Stimulation | Interactive Toy For Cats,TH-385-DUCKTOY-16JUNE-CAT,Cat Lover,1,1270.33,649.34,1.9563,42.4,HOLD,1.0,1,"Opportunity score 42, ROAS 1.96x — no decisive signal. Maintain current budget."
2026-06-23,SURAT,Gujarat,,FetchNova UFO Ball | Bounce-Spin Toy | Smart Play for Active Dogs,TH-198-UFOBALL-01JUNE,ICP Pet Parents,1,846.61,520.14,1.6277,42.39,HOLD,1.0,0,"Opportunity score 42, ROAS 1.63x — no decisive signal. Weather=RAIN_EMERGING. Maintain current budget."
2026-06-23,South Andaman,Andaman and Nicobar Islands,,Zoomie Boots – Secure Fit with Zipper & Strap | All-Terrain Paw Safety,TH-012-SNUGBOO-19JUN,Urban Pet Parent,1,1008.26,444.91,2.2662,42.33,HOLD,1.0,1,"Opportunity score 42, ROAS 2.27x — no decisive signal. Weather=UNKNOWN. Maintain current budget."
2026-06-23,AHMEDABAD,Gujarat,,Treat Chamber – Interactive Slow Feeder Dog Puzzle Toy | Rotating Treat Dispenser with 8 Compartments for IQ Training & Mental Stimulation,TH-385-DUCKTOY-16JUNE-DOG,Urban Pet Parents,1,1948.31,1016.81,1.9161,42.16,HOLD,1.0,1,"Opportunity score 42, ROAS 1.92x — no decisive signal. Maintain current budget."
2026-06-23,AHMEDABAD,Gujarat,,Treat Chamber – Interactive Slow Feeder Dog Puzzle Toy | Rotating Treat Dispenser with 8 Compartments for IQ Training & Mental Stimulation,TH-385-DUCKTOY-16JUNE-DOG,Urban Pet Parents,1,1948.31,1016.81,1.9161,42.08,HOLD,1.0,1,"Opportunity score 42, ROAS 1.92x — no decisive signal. Weather=HEAT_HIGH. Maintain current budget."
2026-06-23,West Delhi,Delhi,,FusionGrip Harness – 2-in-1 Dog Harness with Retractable Leash,TH-152-TANGLELEASH-11JUNE-ADV+,Broad Advantage+,1,2541.52,1366.15,1.8604,41.83,HOLD,1.0,1,"Opportunity score 42, ROAS 1.86x — no decisive signal. Maintain current budget."
2026-06-23,Kolkata,West Bengal,Monsoon,WildTrail Boots,TH-068-WILD-31JAN,Urban Pet Parents,1,2117.8,0.0,0.0,41.67,HOLD,1.0,0,"Opportunity score 42, ROAS 0.00x — no decisive signal. Maintain current budget."
2026-06-23,East Godavari,Andhra Pradesh,,FetchNova UFO Ball | Bounce-Spin Toy | Smart Play for Active Dogs,TH-198-UFOBALL-05JUNE,ICP Pet Parent,1,846.61,475.21,1.7815,41.36,HOLD,1.0,1,"Opportunity score 41, ROAS 1.78x — no decisive signal. Maintain current budget."
2026-06-23,Hosur,Tamil Nadu,,FetchNova UFO Ball | Bounce-Spin Toy | Smart Play for Active Dogs,TH-198-UFOBALL-01JUNE,ICP Pet Parents,1,846.61,482.32,1.7553,41.2,HOLD,1.0,1,"Opportunity score 41, ROAS 1.76x — no decisive signal. Maintain current budget."
2026-06-23,korba,Chhattisgarh,,FetchNova UFO Ball | Bounce-Spin Toy | Smart Play for Active Dogs,TH-198-UFOBALL-01JUNE,ICP Pet Parents,1,846.61,487.08,1.7381,41.1,HOLD,1.0,1,"Opportunity score 41, ROAS 1.74x — no decisive signal. Maintain current budget."
2026-06-23,Sangrur,Punjab,,FetchNova UFO Ball | Bounce-Spin Toy | Smart Play for Active Dogs,TH-198-UFOBALL-01JUNE,ICP Pet Parents,1,846.61,487.08,1.7381,41.1,HOLD,1.0,1,"Opportunity score 41, ROAS 1.74x — no decisive signal. Maintain current budget."
2026-06-23,North West Delhi,Delhi,,FetchNova UFO Ball | Bounce-Spin Toy | Smart Play for Active Dogs,TH-198-UFOBALL-01JUNE,ICP Pet Parents,1,846.62,487.08,1.7382,41.1,HOLD,1.0,1,"Opportunity score 41, ROAS 1.74x — no decisive signal. Maintain current budget."
2026-06-23,Navi Mumbai,Maharashtra,,FetchNova UFO Ball | Bounce-Spin Toy | Smart Play for Active Dogs,TH-198-UFOBALL-01JUNE,ICP Pet Parents,1,846.61,487.08,1.7381,41.1,HOLD,1.0,1,"Opportunity score 41, ROAS 1.74x — no decisive signal. Maintain current budget."
2026-06-23,Darjeeling,West Bengal,,FetchNova UFO Ball | Bounce-Spin Toy | Smart Play for Active Dogs,TH-198-UFOBALL-01JUNE,ICP Pet Parents,1,846.61,487.08,1.7381,41.1,HOLD,1.0,1,"Opportunity score 41, ROAS 1.74x — no decisive signal. Maintain current budget."
2026-06-23,Bengaluru Rural,Karnataka,,FetchNova UFO Ball | Bounce-Spin Toy | Smart Play for Active Dogs,TH-198-UFOBALL-01JUNE,ICP Pet Parents,1,846.61,487.08,1.7381,41.1,HOLD,1.0,1,"Opportunity score 41, ROAS 1.74x — no decisive signal. Maintain current budget."
2026-06-23,Mumbai Subueban,Maharashtra,,StillSpring Fountain | Pet Water Fountain for Cats & Small Dogs | Quiet Flow Hydration System,TH-373-STILLSPRING-17JUNE-CS,Cat Lover,1,2541.53,1484.0,1.7126,40.94,HOLD,1.0,1,"Opportunity score 41, ROAS 1.71x — no decisive signal. Maintain current budget."
2026-06-23,Gurugram,Haryana,,PushPop Treat Tumbler – Interactive Treat Dispensing Toy for Dogs,TH-383-SUSPENDER,Broad Advantage+,1,2529.42,1492.65,1.6946,40.83,HOLD,1.0,1,"Opportunity score 41, ROAS 1.69x — no decisive signal. Maintain current budget."
2026-06-23,Gurgaon,Haryana,,"ZoomiChase Toy – Smart Motion Chase Toy for Curious, Active Pets",TH-385-DUCKTOY-16JUNE-CAT,Cat Lover,1,1270.34,649.34,1.9563999,40.78,HOLD,1.0,1,"Opportunity score 41, ROAS 1.96x — no decisive signal. Weather=UNKNOWN. Maintain current budget."
2026-06-23,Gurgaon,Haryana,,LaserPlay Collar | Active Chase Stimulation | Interactive Toy For Cats,TH-385-DUCKTOY-16JUNE-CAT,Cat Lover,1,1270.33,649.34,1.9563,40.78,HOLD,1.0,1,"Opportunity score 41, ROAS 1.96x — no decisive signal. Weather=UNKNOWN. Maintain current budget."
2026-06-23,Pondicherry,Tamil Nadu,,Treat Chamber – Interactive Slow Feeder Dog Puzzle Toy | Rotating Treat Dispenser with 8 Compartments for IQ Training & Mental Stimulation,TH-385-DUCKTOY-16JUNE-DOG,Urban Pet Parents,1,1948.31,1165.55,1.6716,40.7,HOLD,1.0,1,"Opportunity score 41, ROAS 1.67x — no decisive signal. Maintain current budget."
2026-06-23,LUCKNOW,Uttar Pradesh,All Seasons,DuckDash Treat Toy,TH-385-DUCKTOY-16JUNE-DOG,Urban Pet Parents,1,846.61,1016.81,0.8326,40.66,HOLD,1.0,0,"Opportunity score 41, ROAS 0.83x — no decisive signal. Weather=HEAT_HIGH. Maintain current budget."
2026-06-23,Meerut,Uttar Pradesh,,Chewzilla Maxx – The Ultimate Tug & Chew Toy for High-Energy Dogs,TH-385-DUCKTOY-16JUNE-DOG,Urban Pet Parents,1,1694.07,1016.81,1.6661,40.66,HOLD,1.0,1,"Opportunity score 41, ROAS 1.67x — no decisive signal. Maintain current budget."
2026-06-23,Bangalore,Karnataka,,FetchNova UFO Ball | Bounce-Spin Toy | Smart Play for Active Dogs,TH-198-UFOBALL-01JUNE,ICP Pet Parents,3,1693.22,1286.46,1.3162,40.65,HOLD,1.0,0,"Opportunity score 41, ROAS 1.32x — no decisive signal. Maintain current budget."
2026-06-23,Mumbai Subueban,Maharashtra,,Treat Chamber – Interactive Slow Feeder Dog Puzzle Toy | Rotating Treat Dispenser with 8 Compartments for IQ Training & Mental Stimulation,TH-385-DUCKTOY-16JUNE-CAT,Cat Lover,1,1948.31,1180.88,1.6499,40.57,HOLD,1.0,1,"Opportunity score 41, ROAS 1.65x — no decisive signal. Maintain current budget."
2026-06-23,Kurukshetra,Haryana,,FetchNova UFO Ball | Bounce-Spin Toy | Smart Play for Active Dogs,TH-198-UFOBALL-01JUNE,ICP Pet Parents,1,846.61,520.14,1.6277,40.43,HOLD,1.0,1,"Opportunity score 40, ROAS 1.63x — no decisive signal. Maintain current budget."
2026-06-23,K V Rangareddy,Telangana,,FetchNova UFO Ball | Bounce-Spin Toy | Smart Play for Active Dogs,TH-198-UFOBALL-01JUNE,ICP Pet Parents,1,846.61,520.14,1.6277,40.43,HOLD,1.0,1,"Opportunity score 40, ROAS 1.63x — no decisive signal. Maintain current budget."
2026-06-23,Jhansi,Uttar Pradesh,,FetchNova UFO Ball | Bounce-Spin Toy | Smart Play for Active Dogs,TH-198-UFOBALL-01JUNE,ICP Pet Parents,1,846.61,520.14,1.6277,40.43,HOLD,1.0,1,"Opportunity score 40, ROAS 1.63x — no decisive signal. Maintain current budget."
2026-06-23,Gautam Buddha Nagar,Uttar Pradesh,,ChewBuzz Toy | Interactive Sound Chew Toy for Dogs | Textured Rubber Boredom Buster,TH-198-UFOBALL-01JUNE,ICP Pet Parents,1,846.61,520.14,1.6277,40.43,HOLD,1.0,1,"Opportunity score 40, ROAS 1.63x — no decisive signal. Maintain current budget."
2026-06-23,West Delhi,Delhi,,FusionGrip Harness – 2-in-1 Dog Harness with Retractable Leash,TH-152-TANGLELEASH-11JUNE-ADV+,Broad Advantage+,1,2541.52,1366.15,1.8604,40.3,HOLD,1.0,1,"Opportunity score 40, ROAS 1.86x — no decisive signal. Weather=UNKNOWN. Maintain current budget."
2026-06-23,Central Delhi,Delhi,,Quad Spin Scratcher – Interactive Scratching & Rolling Play Toy for Cats,TH-385-DUCKTOY-16JUNE-CAT,Cat Lover,1,1694.08,1059.08,1.5996001,40.26,HOLD,1.0,1,"Opportunity score 40, ROAS 1.60x — no decisive signal. Maintain current budget."
2026-06-23,North 24 Parganas,West Bengal,All Seasons,PocketPup Tote,TH-054-TOTE-19JUNE,ICP Pet Parent,1,1270.34,1009.49,1.2584,40.22,HOLD,1.0,1,"Opportunity score 40, ROAS 1.26x — no decisive signal. Maintain current budget."
2026-06-23,New delhi,Delhi,All Seasons,PocketPup Tote,TH-054-TOTE-19JUNE,ICP Pet Parent,1,1270.34,1009.49,1.2584,40.22,HOLD,1.0,1,"Opportunity score 40, ROAS 1.26x — no decisive signal. Maintain current budget."
2026-06-23,Bhopal,Madhya Pradesh,All Seasons,PocketPup Tote,TH-054-TOTE-19JUNE,ICP Pet Parent,1,1270.34,1009.49,1.2584,40.22,HOLD,1.0,1,"Opportunity score 40, ROAS 1.26x — no decisive signal. Maintain current budget."
2026-06-23,Kolkata,West Bengal,,"SnapClean Poop Scooper | No-Touch, Hygienic & Effortless Cleanup for Dogs",TH-383-SUSPENDER-20JUNE,Broad Advantage+,1,486.01,308.41,1.5759001,40.12,HOLD,1.0,1,"Opportunity score 40, ROAS 1.58x — no decisive signal. Maintain current budget."
2026-06-23,Chennai,Tamil Nadu,,FloorGuard Mat | Mess-Free Meals | Secure & Easy to Clean,TH-373-STILLSPRING-17JUNE-CS,Cat Lover,2,677.12,1484.0,0.4563,40.07,HOLD,1.0,0,"Opportunity score 40, ROAS 0.46x — no decisive signal. Maintain current budget."
2026-06-23,East Khasi Hills,Meghalaya,All Seasons,PocketPup Tote,TH-054-TOTE-19JUNE,ICP Pet Parent,1,1375.23,688.13,1.9985,39.99,HOLD,1.0,1,"Opportunity score 40, ROAS 2.00x — no decisive signal. Weather=UNKNOWN. Maintain current budget."
2026-06-23,East Godavari,Andhra Pradesh,,FetchNova UFO Ball | Bounce-Spin Toy | Smart Play for Active Dogs,TH-198-UFOBALL-05JUNE,ICP Pet Parent,1,846.61,475.21,1.7815,39.91,HOLD,1.0,1,"Opportunity score 40, ROAS 1.78x — no decisive signal. Weather=UNKNOWN. Maintain current budget."
2026-06-23,Gurugram,Haryana,,FeedSync | Pre-Portioned Auto Feeder | Keeps Mealtimes On Track,TH-383-SUSPENDER,Broad Advantage+,1,2299.39,1492.65,1.5404999,39.91,HOLD,1.0,1,"Opportunity score 40, ROAS 1.54x — no decisive signal. Maintain current budget."
2026-06-23,Ahmedabad,Gujarat,,Paw Cleanser,TH-383-SUSPENDER-20JUNE,Broad Advantage+,1,726.13,495.63,1.4651,39.83,HOLD,1.0,1,"Opportunity score 40, ROAS 1.47x — no decisive signal. Weather=HEAT_HIGH. Maintain current budget."
2026-06-23,Hosur,Tamil Nadu,,FetchNova UFO Ball | Bounce-Spin Toy | Smart Play for Active Dogs,TH-198-UFOBALL-01JUNE,ICP Pet Parents,1,846.61,482.32,1.7553,39.78,HOLD,1.0,1,"Opportunity score 40, ROAS 1.76x — no decisive signal. Weather=UNKNOWN. Maintain current budget."
